sId,tbId,isField,name,description,descriptionEn,fdType,length,decimal,isNullable,isUseable,isForeignKey,fkTbId,fkFieldId,defaultValue,uiType,uiMask,uiVisible,uiReadOnly,uiWidth,uiDefault,isAddField,isEditField,orderType,remark,queue,createUser,createTime,modifyUser,modifyTime,sTamp
00194a35-0e40-4583-bb19-407271dfe69e,3b2be63e-27cd-4948-83e5-e5538add362c,1,siteId,siteId,siteId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-04 10:14:57.1643501 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-04 10:29:31.0379546 +08:00,0x00000000022B7D78
0067a87a-0a42-474f-a3a2-b682120da2c7,81c4c728-b155-4e24-93e9-97918ba4cab5,0,modifyUser,修改人,修改人,nvarchar,50,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(modifyUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,8,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 09:25:19.4621739 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 10:59:55.6731062 +08:00,0x00000000022D1968
007b8e0f-a6d5-463b-b962-6e4ba58820f9,2f05779f-9bcb-42d2-ac39-ce97cd9ddbc1,1,modifyTime,修改时间,修改时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,26,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:38:29.6461589 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:44:17.4753998 +08:00,0x00000000001A39F4
00d7a25a-3f42-4b34-b0cb-d35b89395025,665c34db-412e-4e26-833c-c99ff0688a5b,1,sort,排序字段,排序字段,bigint,19,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,13,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 14:56:43.6892869 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-06 14:02:24.8427847 +08:00,0x00000000022FD2F7
00fdba0f-69f2-455f-b4d7-4e6a3acf74e2,3a8bd63d-f1b6-4ba1-938b-8dc2d45abd73,1,expires_time,令牌过期时间,令牌过期时间,datetime,23,3,1,1,0,NULL,NULL,NULL,12,NULL,1,1,60,NULL,1,1,-1,NULL,12,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-02-28 17:31:22.8997928 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-12-30 13:28:15.7059290 +08:00,0x00000000022B7C13
011a43ee-3fc5-4bed-a794-e8e6f3eea45f,a22bbd72-9184-4f3c-91c9-90eab858a4ea,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,11,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 20:47:39.2534812 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-11-29 22:29:35.2042936 +08:00,0x00000000022B7B4C
0123299d-41bc-42bb-8f47-8f7445ee424e,af6e34a2-e87e-48e0-9ac9-7cc2d2b74b32,1,appNo,系统No,系统No,int,10,0,1,1,0,NULL,NULL,NULL,10,NULL,1,0,70,NULL,1,1,-1,NULL,9,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-01-19 18:19:05.1813293 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-01-21 22:43:54.0673178 +08:00,0x00000000004E6536
013f8d16-3a2a-4775-9ee0-92a15d47ce59,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,copyId,copyId,copyId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,4,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAAD
0144eeec-3ff5-407f-b746-34023fdd68e9,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,topNumber,topNumber,topNumber,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAAE
015364a4-f638-4a31-b01c-72b06cd35d7e,e4e0bde1-9e20-457d-8f2f-ea845c76fde9,1,tag,操作标识,操作标识,varchar,30,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-04-19 21:46:52.5197151 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-07 15:18:00.7894609 +08:00,0x00000000022B6BFC
0163db48-20d1-4b5d-a310-d43590b8e8e3,7384f5eb-7047-4761-90c5-2e10fe2a057e,1,int6,int6,int6,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,26,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-30 08:45:53.2607038 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 16:18:05.7235483 +08:00,0x00000000022FD232
01b65982-565e-4d38-8f0c-be00a7ce1ae6,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,0,img,图片,NULL,nvarchar,50,0,1,1,NULL,NULL,NULL,dbo.cmsArticleImg(sId),2,NULL,0,1,80,NULL,0,0,NULL,NULL,36,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:47:52.6155321 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1B8
01c8b9ea-7dc6-463a-87dc-14630561d193,b6372bcc-7877-4829-ad76-08e4a74cabbc,0,createUser,创建人,创建人,varchar,36,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(createUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,15,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-11-07 13:24:19.4867690 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-11-07 13:28:11.7220020 +08:00,0x0000000000305584
01cf6de2-9875-47e5-a64b-ad529561f58f,8c810340-4046-4fb7-bdb8-59952b0edd29,1,time,时间,时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,12,NULL,1,0,60,NULL,1,1,-1,NULL,12,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-05-09 18:00:17.3884625 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-09-24 08:41:04.2462060 +08:00,0x000000000025C04A
01ec107b-3b1d-4ef5-b102-95f458d3ffcc,7384f5eb-7047-4761-90c5-2e10fe2a057e,1,bit2,bit2,bit2,bit,1,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,29,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-30 08:45:53.2607038 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 16:18:05.7235483 +08:00,0x00000000022FD233
0201b239-4187-4e13-a5eb-22d4399ae56d,4518c812-24bd-4f7a-b2b0-c31e6c134fd4,1,sId,sId,sId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,1,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 16:14:23.6179641 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 16:25:25.5084098 +08:00,0x00000000022FCFEE
02044773-4974-455d-9cd6-8528ea599279,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,1,title,标题,标题,nvarchar,256,0,1,1,0,NULL,NULL,NULL,5,NULL,1,0,230,NULL,1,1,-1,NULL,6,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:33:56.2859736 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1B9
020d173a-a0d4-436f-a087-085a9a5e6e94,2f05779f-9bcb-42d2-ac39-ce97cd9ddbc1,1,name2,名称,name2,nvarchar,257,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,150,NULL,1,1,-1,NULL,29,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:38:49.3637785 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:44:17.4753998 +08:00,0x00000000001A39F5
0251b3b9-443f-41cc-acaa-00eeed986349,60192800-cc1b-4011-b656-11823a07255b,1,int2,int2,int2,int,10,0,1,1,0,NULL,NULL,NULL,10,NULL,1,0,60,NULL,1,1,-1,NULL,9,d938fa32-b8f3-4517-b6bc-3856c73ac19b,2014-06-05 17:38:47.6514656 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-14 09:03:27.6782291 +08:00,0x00000000001AFF37
0251e379-8b66-44a8-87ff-6efffc04a252,3b2be63e-27cd-4948-83e5-e5538add362c,1,nickname,昵称,nickname,nvarchar,30,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-03 10:36:26.7116832 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2019-01-04 10:29:31.0379546 +08:00,0x00000000022B7D79
02840929-7927-4aad-ba45-541b2d0acfb0,6e063aba-7fd9-44ee-b30d-804daab02948,1,char2,char2,char2,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,15,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-21 14:26:52.8566462 +08:00,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-24 14:07:58.7513858 +08:00,0x00000000022BE0C2
02887583-8705-4938-80bb-406732cbe1e5,6218bd63-3845-434a-9a41-37b3cf0fdaf6,1,queue,显示顺序,显示顺序,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,10,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:35:58.3603084 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:10:58.5643533 +08:00,0x00000000022B7BEB
029846ad-97f6-4fd4-a2d7-9515edc5c4f9,6e063aba-7fd9-44ee-b30d-804daab02948,1,keywords,关键词,关键词,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,7,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-21 14:26:52.8566462 +08:00,47c0bf38-8e92-43ea-8cfe-e3a7a7991e17,2019-03-24 14:07:58.7513858 +08:00,0x00000000022BE0C3
029cf054-10c4-428b-8c35-ecb5f3f2c842,fa1332f8-b592-4b7b-90e6-2ec71e03690c,1,siteId,站点,站点,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,2,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-07 11:24:09.8666238 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-07 11:28:50.0402552 +08:00,0x00000000022FD557
02a2923d-cf71-48ec-904c-d8c8fac49af0,82c4f5f6-2a39-40c5-be35-5edb82b7dec6,1,name,文件名称,文件名称,nvarchar,200,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,7,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:28:40.2212493 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:32:11.4759941 +08:00,0x00000000000DDF1D
02ac6a87-a089-42ca-baaa-faf2497c2352,24dab026-0619-4647-b97c-63d69689b8f7,1,type,文件类型,文件类型,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,3,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 14:59:27.1832568 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 16:05:47.2324935 +08:00,0x00000000022FCEBB
02b08381-0396-4023-a2c2-4a087c5fef62,2f4f7c23-e491-4b4b-90d5-3c732a4929d7,1,dimension3,标签,标签,varchar,60,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,80,NULL,1,1,-1,NULL,25,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:33:44.8527714 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 15:54:44.6136716 +08:00,0x00000000022FCE8B
02b34def-677a-4726-b5e8-e8515b037911,d3938bf8-a2c7-4e6e-bbcc-3b73f064977a,1,bit4,bit4,bit4,bit,1,0,1,1,0,NULL,NULL,NULL,3,NULL,1,0,60,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 12:39:06.5679469 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 12:46:31.8767749 +08:00,0x00000000001AF64D
02c08cf0-6b63-49b1-97ee-468730dbfd8e,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,1,int4,int4,int4,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,18,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:33:56.2859736 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1BA
02d2af8d-2fce-4a75-bad8-d7e4090444ec,f1a8226d-e9dd-449d-bcc1-ed3334f2375f,0,modifyUser,修改人,修改人,varchar,36,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(modifyUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,14,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-18 11:49:50.5794141 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-07 22:48:16.3285291 +08:00,0x00000000001AEFF4
02f92abc-e30f-469b-a176-5b68403ee354,16ef750c-dcb0-4363-9596-6b0b26d3f2e2,1,modifyTime,修改时间,修改时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,2,NULL,1,1,60,NULL,1,1,-1,NULL,23,,2012-09-27 17:00:29.3819806 +08:00,,2012-11-07 09:00:27.5614732 +08:00,0x0000000000000856
02fe5e2a-aab3-473a-be22-350175a406e3,16fb67b6-0f59-409a-8232-2bf7bce5e09e,1,sId,sId,sId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:51:48.6688828 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:16:32.5214453 +08:00,0x00000000022B7CC0
03066612-cad2-44e1-97a9-72e8c4581bea,f9cdfe09-12c5-4053-aa81-f5a7474bb183,1,addWhere,过滤条件,过滤条件,nvarchar,500,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,11,,2012-10-02 00:11:16.6856869 +08:00,,2012-11-06 10:40:49.2151459 +08:00,0x0000000000000825
03083103-a34c-4b60-b48f-f2cfa15990a8,14b57c70-9f42-47d1-bc35-3b21e24a4911,1,sId,sId,sId,varchar,36,0,0,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,1,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-13 00:34:12.4405821 +08:00,77dec868-d001-4790-b6a4-0fa8df9a39f9,2012-12-14 13:21:59.9052650 +08:00,0x0000000000000937
030a984b-4e70-44d2-b66b-89376e68bde7,f1446ddf-e3e3-431f-b8e4-1adf4c76968b,1,queue,显示顺序,显示顺序,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-20 19:56:36.0098393 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-07-28 15:01:32.5287521 +08:00,0x00000000001A399A
03214d4b-9fee-42d5-9ea5-841f222b95d7,4255820b-1c14-4774-ad3c-de5b5bcf7ad5,1,worker,客服账号,客服账号,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,4,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 20:42:11.0688540 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 20:42:21.7993227 +08:00,0x00000000022B7C08
03555644-4770-456c-8c29-054adaba57c0,3573d648-c7f2-4a94-b2cb-37729a2b6f51,1,payTime,支付时间,支付时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,12,NULL,1,0,130,NULL,1,1,-1,NULL,7,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,0x00000000013A3532
03700f83-7368-4af1-abd3-fd7d73bbcaa2,6218bd63-3845-434a-9a41-37b3cf0fdaf6,1,createTime,创建时间,创建时间,datetimeoffset,34,7,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,12,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-01 19:35:58.3603084 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-01-04 22:10:58.5643533 +08:00,0x00000000022B7BEC
037c7a8a-b707-490a-b713-278ba922f64d,ab52cd17-e597-4c87-a26c-f72ef9c6aeb9,1,keywords,关键词,关键词,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,150,NULL,1,1,-1,NULL,9,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 11:33:56.2859736 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-05 14:03:40.1353353 +08:00,0x00000000022FD1BB
03ab4a34-4763-4ecf-af5f-7412ba56f40c,f11e3bbb-9592-4462-918b-168bbcc56c7c,1,tbName,表名,表名,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,0,1,60,NULL,1,1,-1,NULL,1,,2012-10-12 00:18:48.6886000 +08:00,,2012-10-14 00:41:42.6775274 +08:00,0x00000000000008ED
03abac0e-d9da-43d6-a69d-d3e635a07ab7,eb4c277f-504e-467f-a032-9c4a48b30c0a,1,orderName,商品名称,商品名称,nvarchar,150,0,1,1,0,NULL,NULL,NULL,2,NULL,1,1,80,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:53:55.9828198 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-02-01 00:34:26.2724226 +08:00,0x00000000013A348F
0406a329-b1b9-440c-bce0-4b2e6f97ea17,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,subtitle,subtitle,subtitle,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,6,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAAF
044ec47e-d4d9-47d9-b23d-a5dbe7af2d0d,f275a76e-652e-4600-862c-0ae3d6c850b0,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 11:05:03.3010517 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-11-20 16:59:58.6553336 +08:00,0x00000000013A34C6
0452756d-0902-4e97-bd2c-18557a016be8,37a2390e-a44d-44e5-aceb-cf96a5004aec,1,sTamp,时间戳,时间戳,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,14,,2012-10-10 13:47:41.5109795 +08:00,,2012-11-07 09:05:21.3354182 +08:00,0x0000000000000904
046693af-c056-4ef3-b42e-a52e972781e3,2f4f7c23-e491-4b4b-90d5-3c732a4929d7,1,int1,分类,int1,int,10,0,1,1,0,NULL,NULL,NULL,6,NULL,1,0,80,NULL,1,1,-1,NULL,15,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-06-25 14:33:44.8527714 +08:00,624c460c-aa32-4f56-850b-3f08fd4848bf,2019-11-04 15:54:44.6136716 +08:00,0x00000000022FCE8C
0469afeb-a27f-4d5c-af0e-461131dc17ad,f14ffc78-3302-4901-a3fc-7b0ef59329df,1,sId,sId,sId,varchar,36,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,1,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-17 10:32:08.3628657 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-10-19 22:54:18.0227756 +08:00,0x000000000027EAB0
04a735fb-0653-4629-8178-95d290ab9284,88b84eb1-d97e-4e75-a5ad-8f19a4a4571c,1,tId,tId,tId,varchar,30,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,29,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-06 10:24:44.9093352 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-09-26 20:47:17.3336497 +08:00,0x000000000026B4D5
04b4e381-026b-4550-92f4-88734d64bc8f,f1ff2417-8050-4422-bf72-d3e197f35f49,1,name2,名称2,name2,nvarchar,128,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-09-15 21:02:18.5957312 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2017-04-03 16:48:57.0304736 +08:00,0x00000000013A4150
04c7d083-8ae3-4edc-a0be-5e2e30d9db3b,3573d648-c7f2-4a94-b2cb-37729a2b6f51,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,13,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2016-12-17 16:54:44.4206298 +08:00,0x00000000013A3533
058f9550-88ec-47e7-99e8-acfb9180e948,d71f81cf-eee2-4cbd-a19c-4bd022f1b9af,1,siteId,站点,站点,varchar,36,0,1,1,1,d0fbcd82-ad18-4fc3-a505-8e7d66e82843,1e677607-c63c-46b6-bc30-f60586b0b87b,NULL,2,NULL,1,0,60,NULL,1,0,-1,NULL,2,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-02-28 09:46:14.4002672 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-03-01 18:11:27.8534074 +08:00,0x00000000022B7B23
05a5ca31-25a0-4b72-b0c3-2d4efe0cda49,16ef750c-dcb0-4363-9596-6b0b26d3f2e2,1,displayFdId,界面显示字段ID,界面显示字段ID,varchar,36,0,1,1,0,NULL,NULL,NULL,7,NULL,1,0,60,NULL,1,1,-1,NULL,7,,2012-09-27 17:00:29.3819806 +08:00,,2012-11-07 09:00:27.5614732 +08:00,0x0000000000000857
05d3b163-a65c-4476-ab94-09a7d0d0e309,6665da7d-b585-4d7a-866e-69c262c57f82,1,char3,char3,char3,nvarchar,50,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,4,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:56:15.9148913 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-08-11 10:56:19.5579413 +08:00,0x00000000001AF54E
05e51dca-f5ef-4770-b9cc-4769394c9bfd,6cd3429d-b3ff-4b7f-bb96-64b5e56612f7,1,int1,性别,int1,int,10,0,1,1,0,NULL,NULL,NULL,6,NULL,1,0,80,NULL,1,1,-1,NULL,12,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-09 17:30:56.3430202 +08:00,1e670c58-9bc3-4f49-9cc0-c9cc064d782a,2019-08-14 16:40:58.4432801 +08:00,0x00000000022D8703
05f160aa-d84c-4397-aa40-7d379d02f9f5,81c4c728-b155-4e24-93e9-97918ba4cab5,0,createUser,创建人,创建人,nvarchar,50,0,1,1,0,NULL,NULL,dbo.springHrUser_GetName(createUser),2,NULL,1,1,80,NULL,1,1,-1,NULL,6,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 09:25:19.4621739 +08:00,24597ceb-8ffb-46a5-96c0-4d173393bb5c,2019-07-08 10:59:55.6731062 +08:00,0x00000000022D1969
05f2072d-f5df-4a71-832e-e370f4bffe4f,bf7c1cf4-b089-4ce1-81b6-aa678c1975d2,1,sTamp,sTamp,sTamp,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,80,NULL,1,1,-1,NULL,19,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-13 21:52:20.2056814 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-11-14 00:00:39.7405900 +08:00,0x00000000022A53EB
060834d2-34b6-4449-91eb-33e871c02c70,2f161156-988e-4485-a6ef-96a3833bbc46,1,int4,int4,int4,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,24,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-03 18:24:58.9851317 +08:00,1e670c58-9bc3-4f49-9cc0-c9cc064d782a,2019-08-23 10:40:50.7022461 +08:00,0x00000000022DA5FC
06261d7e-36d4-4ef8-8065-58ec3cc8d54a,4bb79886-0adf-40aa-a56c-7b2bba26b6f6,1,state,状态,state,int,10,0,1,1,0,NULL,NULL,NULL,6,NULL,1,1,80,NULL,1,1,-1,NULL,12,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:04:06.3526413 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2018-05-27 13:25:07.2200858 +08:00,0x00000000022B7D1E
063399d0-055a-4931-9a2d-81ea78006b54,2f05779f-9bcb-42d2-ac39-ce97cd9ddbc1,1,queue,显示顺序,显示顺序,int,10,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,60,NULL,1,1,-1,NULL,21,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:38:29.6461589 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2014-12-19 23:44:17.4753998 +08:00,0x00000000001A39F6
063bb37a-44b9-44a9-bd0f-1ceb97e96860,82c4f5f6-2a39-40c5-be35-5edb82b7dec6,1,sTamp,时间戳,时间戳,timestamp,8,0,1,1,0,NULL,NULL,NULL,2,NULL,0,0,60,NULL,1,1,-1,NULL,16,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:28:40.2212493 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-02-10 12:32:11.4759941 +08:00,0x00000000000DDF1E
063ef2c7-7148-415a-831b-c84cb60293b4,17ffcede-6c94-4d3e-a07e-e4d2231ed6e2,1,title,标题,标题,nvarchar,256,0,1,1,0,NULL,NULL,NULL,2,NULL,1,0,200,NULL,1,1,-1,NULL,5,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 06:39:44.2047123 +08:00,295e169d-cf86-4077-b8a9-4c5ec42b565d,2015-06-27 07:47:57.6122721 +08:00,0x000000000017B1A4
